trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
R1_D0_032,10:45:08,10:45:43,CBE006,6,2786.8
R1_D0_032,10:47:12,10:47:12,CBE007,7,3254.2
R1_D1_032,10:48:30,10:48:30,CBE007,1,0.0
R1_D1_032,10:49:59,10:50:34,CBE006,2,467.4
R1_D1_032,10:52:18,10:52:53,CBE005,3,1016.9
R1_D1_032,10:54:44,10:55:19,CBE004,4,1601.8
R1_D1_032,10:57:18,10:57:53,CBE003,5,2228.4
R1_D1_032,10:59:29,11:00:04,CBE002,6,2735.6
R1_D1_032,11:01:42,11:01:42,CBE001,7,3254.2
R1_D0_033,10:49:00,10:49:00,CBE001,1,0.0
R1_D0_033,10:50:38,10:51:13,CBE002,2,518.6
R1_D0_033,10:52:49,10:53:24,CBE003,3,1025.8
R1_D0_033,10:55:23,10:55:58,CBE004,4,1652.4
R1_D0_033,10:57:49,10:58:24,CBE005,5,2237.3
R1_D0_033,11:00:08,11:00:43,CBE006,6,2786.8
R1_D0_033,11:02:12,11:02:12,CBE007,7,3254.2
R1_D1_033,11:03:30,11:03:30,CBE007,1,0.0
R1_D1_033,11:04:59,11:05:34,CBE006,2,467.4
R1_D1_033,11:07:18,11:07:53,CBE005,3,1016.9
R1_D1_033,11:09:44,11:10:19,CBE004,4,1601.8
R1_D1_033,11:12:18,11:12:53,CBE003,5,2228.4
R1_D1_033,11:14:29,11:15:04,CBE002,6,2735.6
R1_D1_033,11:16:42,11:16:42,CBE001,7,3254.2
R1_D0_034,11:04:00,11:04:00,CBE001,1,0.0
R1_D0_034,11:05:38,11:06:13,CBE002,2,518.6
R1_D0_034,11:07:49,11:08:24,CBE003,3,1025.8
R1_D0_034,11:10:23,11:10:58,CBE004,4,1652.4
R1_D0_034,11:12:49,11:13:24,CBE005,5,2237.3
R1_D0_034,11:15:08,11:15:43,CBE006,6,2786.8
R1_D0_034,11:17:12,11:17:12,CBE007,7,3254.2
R1_D1_034,11:18:30,11:18:30,CBE007,1,0.0
R1_D1_034,11:19:59,11:20:34,CBE006,2,467.4
R1_D1_034,11:22:18,11:22:53,CBE005,3,1016.9
R1_D1_034,11:24:44,11:25:19,CBE004,4,1601.8
R1_D1_034,11:27:18,11:27:53,CBE003,5,2228.4
R1_D1_034,11:29:29,11:30:04,CBE002,6,2735.6
R1_D1_034,11:31:42,11:31:42,CBE001,7,3254.2
R1_D0_035,11:19:00,11:19:00,CBE001,1,0.0
R1_D0_035,11:20:38,11:21:13,CBE002,2,518.6
R1_D0_035,11:22:49,11:23:24,CBE003,3,1025.8
R1_D0_035,11:25:23,11:25:58,CBE004,4,1652.4
R1_D0_035,11:27:49,11:28:24,CBE005,5,2237.3
R1_D0_035,11:30:08,11:30:43,CBE006,6,2786.8
R1_D0_035,11:32:12,11:32:12,CBE007,7,3254.2
R1_D1_035,11:33:30,11:33:30,CBE007,1,0.0
R1_D1_035,11:34:59,11:35:34,CBE006,2,467.4
R1_D1_035,11:37:18,11:37:53,CBE005,3,1016.9
R1_D1_035,11:39:44,11:40:19,CBE004,4,1601.8
R1_D1_035,11:42:18,11:42:53,CBE003,5,2228.4
R1_D1_035,11:44:29,11:45:04,CBE002,6,2735.6
R1_D1_035,11:46:42,11:46:42,CBE001,7,3254.2
R1_D0_036,11:34:00,11:34:00,CBE001,1,0.0
R1_D0_036,11:35:38,11:36:13,CBE002,2,518.6
R1_D0_036,11:37:49,11:38:24,CBE003,3,1025.8
R1_D0_036,11:40:23,11:40:58,CBE004,4,1652.4
R1_D0_036,11:42:49,11:43:24,CBE005,5,2237.3
R1_D0_036,11:45:08,11:45:43,CBE006,6,2786.8
R1_D0_036,11:47:12,11:47:12,CBE007,7,3254.2
R1_D1_036,11:48:30,11:48:30,CBE007,1,0.0
R1_D1_036,11:49:59,11:50:34,CBE006,2,467.4
R1_D1_036,11:52:18,11:52:53,CBE005,3,1016.9
R1_D1_036,11:54:44,11:55:19,CBE004,4,1601.8
R1_D1_036,11:57:18,11:57:53,CBE003,5,2228.4
R1_D1_036,11:59:29,12:00:04,CBE002,6,2735.6
R1_D1_036,12:01:42,12:01:42,CBE001,7,3254.2
R1_D0_037,11:49:00,11:49:00,CBE001,1,0.0
R1_D0_037,11:50:38,11:51:13,CBE002,2,518.6
R1_D0_037,11:52:49,11:53:24,CBE003,3,1025.8
R1_D0_037,11:55:23,11:55:58,CBE004,4,1652.4
R1_D0_037,11:57:49,11:58:24,CBE005,5,2237.3
R1_D0_037,12:00:08,12:00:43,CBE006,6,2786.8
R1_D0_037,12:02:12,12:02:12,CBE007,7,3254.2
R1_D1_037,12:03:30,12:03:30,CBE007,1,0.0
R1_D1_037,12:04:59,12:05:34,CBE006,2,467.4
R1_D1_037,12:07:18,12:07:53,CBE005,3,1016.9
R1_D1_037,12:09:44,12:10:19,CBE004,4,1601.8
R1_D1_037,12:12:18,12:12:53,CBE003,5,2228.4
R1_D1_037,12:14:29,12:15:04,CBE002,6,2735.6
R1_D1_037,12:16:42,12:16:42,CBE001,7,3254.2
R1_D0_038,12:04:00,12:04:00,CBE001,1,0.0
R1_D0_038,12:05:38,12:06:13,CBE002,2,518.6
R1_D0_038,12:07:49,12:08:24,CBE003,3,1025.8
R1_D0_038,12:10:23,12:10:58,CBE004,4,1652.4
R1_D0_038,12:12:49,12:13:24,CBE005,5,2237.3
R1_D0_038,12:15:08,12:15:43,CBE006,6,2786.8
R1_D0_038,12:17:12,12:17:12,CBE007,7,3254.2
R1_D1_038,12:18:30,12:18:30,CBE007,1,0.0
R1_D1_038,12:19:59,12:20:34,CBE006,2,467.4
R1_D1_038,12:22:18,12:22:53,CBE005,3,1016.9
R1_D1_038,12:24:44,12:25:19,CBE004,4,1601.8
R1_D1_038,12:27:18,12:27:53,CBE003,5,2228.4
R1_D1_038,12:29:29,12:30:04,CBE002,6,2735.6
R1_D1_038,12:31:42,12:31:42,CBE001,7,3254.2
R1_D0_039,12:19:00,12:19:00,CBE001,1,0.0
R1_D0_039,12:20:38,12:21:13,CBE002,2,518.6
R1_D0_039,12:22:49,12:23:24,CBE003,3,1025.8
R1_D0_039,12:25:23,12:25:58,CBE004,4,1652.4
R1_D0_039,12:27:49,12:28:24,CBE005,5,2237.3
R1_D0_039,12:30:08,12:30:43,CBE006,6,2786.8
R1_D0_039,12:32:12,12:32:12,CBE007,7,3254.2
R1_D1_039,12:33:30,12:33:30,CBE007,1,0.0
R1_D1_039,12:34:59,12:35:34,CBE006,2,467.4
R1_D1_039,12:37:18,12:37:53,CBE005,3,1016.9
R1_D1_039,12:39:44,12:40:19,CBE004,4,1601.8
R1_D1_039,12:42:18,12:42:53,CBE003,5,2228.4
R1_D1_039,12:44:29,12:45:04,CBE002,6,2735.6
R1_D1_039,12:46:42,12:46:42,CBE001,7,3254.2
R1_D0_040,12:34:00,12:34:00,CBE001,1,0.0
R1_D0_040,12:35:38,12:36:13,CBE002,2,518.6
R1_D0_040,12:37:49,12:38:24,CBE003,3,1025.8
R1_D0_040,12:40:23,12:40:58,CBE004,4,1652.4
R1_D0_040,12:42:49,12:43:24,CBE005,5,2237.3
R1_D0_040,12:45:08,12:45:43,CBE006,6,2786.8
R1_D0_040,12:47:12,12:47:12,CBE007,7,3254.2
R1_D1_040,12:48:30,12:48:30,CBE007,1,0.0
R1_D1_040,12:49:59,12:50:34,CBE006,2,467.4
R1_D1_040,12:52:18,12:52:53,CBE005,3,1016.9
R1_D1_040,12:54:44,12:55:19,CBE004,4,1601.8
R1_D1_040,12:57:18,12:57:53,CBE003,5,2228.4
R1_D1_040,12:59:29,13:00:04,CBE002,6,2735.6
R1_D1_040,13:01:42,13:01:42,CBE001,7,3254.2
R1_D0_041,12:49:00,12:49:00,CBE001,1,0.0
R1_D0_041,12:50:38,12:51:13,CBE002,2,518.6
R1_D0_041,12:52:49,12:53:24,CBE003,3,1025.8
R1_D0_041,12:55:23,12:55:58,CBE004,4,1652.4
R1_D0_041,12:57:49,12:58:24,CBE005,5,2237.3
R1_D0_041,13:00:08,13:00:43,CBE006,6,2786.8
R1_D0_041,13:02:12,13:02:12,CBE007,7,3254.2
R1_D1_041,13:03:30,13:03:30,CBE007,1,0.0
R1_D1_041,13:04:59,13:05:34,CBE006,2,467.4
R1_D1_041,13:07:18,13:07:53,CBE005,3,1016.9
R1_D1_041,13:09:44,13:10:19,CBE004,4,1601.8
R1_D1_041,13:12:18,13:12:53,CBE003,5,2228.4
R1_D1_041,13:14:29,13:15:04,CBE002,6,2735.6
R1_D1_041,13:16:42,13:16:42,CBE001,7,3254.2
R1_D0_042,13:04:00,13:04:00,CBE001,1,0.0
R1_D0_042,13:05:38,13:06:13,CBE002,2,518.6
R1_D0_042,13:07:49,13:08:24,CBE003,3,1025.8
R1_D0_042,13:10:23,13:10:58,CBE004,4,1652.4
R1_D0_042,13:12:49,13:13:24,CBE005,5,2237.3
R1_D0_042,13:15:08,13:15:43,CBE006,6,2786.8
R1_D0_042,13:17:12,13:17:12,CBE007,7,3254.2
R1_D1_042,13:18:30,13:18:30,CBE007,1,0.0
R1_D1_042,13:19:59,13:20:34,CBE006,2,467.4
R1_D1_042,13:22:18,13:22:53,CBE005,3,1016.9
R1_D1_042,13:24:44,13:25:19,CBE004,4,1601.8
R1_D1_042,13:27:18,13:27:53,CBE003,5,2228.4
R1_D1_042,13:29:29,13:30:04,CBE002,6,2735.6
R1_D1_042,13:31:42,13:31:42,CBE001,7,3254.2
R1_D0_043,13:19:00,13:19:00,CBE001,1,0.0
R1_D0_043,13:20:38,13:21:13,CBE002,2,518.6
R1_D0_043,13:22:49,13:23:24,CBE003,3,1025.8
R1_D0_043,13:25:23,13:25:58,CBE004,4,1652.4
R1_D0_043,13:27:49,13:28:24,CBE005,5,2237.3
R1_D0_043,13:30:08,13:30:43,CBE006,6,2786.8
R1_D0_043,13:32:12,13:32:12,CBE007,7,3254.2
R1_D1_043,13:33:30,13:33:30,CBE007,1,0.0
R1_D1_043,13:34:59,13:35:34,CBE006,2,467.4
R1_D1_043,13:37:18,13:37:53,CBE005,3,1016.9
R1_D1_043,13:39:44,13:40:19,CBE004,4,1601.8
R1_D1_043,13:42:18,13:42:53,CBE003,5,2228.4
R1_D1_043,13:44:29,13:45:04,CBE002,6,2735.6
R1_D1_043,13:46:42,13:46:42,CBE001,7,3254.2
R1_D0_044,13:34:00,13:34:00,CBE001,1,0.0
R1_D0_044,13:35:38,13:36:13,CBE002,2,518.6
R1_D0_044,13:37:49,13:38:24,CBE003,3,1025.8
R1_D0_044,13:40:23,13:40:58,CBE004,4,1652.4
R1_D0_044,13:42:49,13:43:24,CBE005,5,2237.3
R1_D0_044,13:45:08,13:45:43,CBE006,6,2786.8
R1_D0_044,13:47:12,13:47:12,CBE007,7,3254.2
R1_D1_044,13:48:30,13:48:30,CBE007,1,0.0
R1_D1_044,13:49:59,13:50:34,CBE006,2,467.4
R1_D1_044,13:52:18,13:52:53,CBE005,3,1016.9
R1_D1_044,13:54:44,13:55:19,CBE004,4,1601.8
R1_D1_044,13:57:18,13:57:53,CBE003,5,2228.4
R1_D1_044,13:59:29,14:00:04,CBE002,6,2735.6
R1_D1_044,14:01:42,14:01:42,CBE001,7,3254.2
R1_D0_045,13:49:00,13:49:00,CBE001,1,0.0
R1_D0_045,13:50:38,13:51:13,CBE002,2,518.6
R1_D0_045,13:52:49,13:53:24,CBE003,3,1025.8
R1_D0_045,13:55:23,13:55:58,CBE004,4,1652.4
R1_D0_045,13:57:49,13:58:24,CBE005,5,2237.3
R1_D0_045,14:00:08,14:00:43,CBE006,6,2786.8
R1_D0_045,14:02:12,14:02:12,CBE007,7,3254.2
R1_D1_045,14:03:30,14:03:30,CBE007,1,0.0
R1_D1_045,14:04:59,14:05:34,CBE006,2,467.4
R1_D1_045,14:07:18,14:07:53,CBE005,3,1016.9
R1_D1_045,14:09:44,14:10:19,CBE004,4,1601.8
R1_D1_045,14:12:18,14:12:53,CBE003,5,2228.4
R1_D1_045,14:14:29,14:15:04,CBE002,6,2735.6
R1_D1_045,14:16:42,14:16:42,CBE001,7,3254.2
R1_D0_046,14:04:00,14:04:00,CBE001,1,0.0
R1_D0_046,14:05:38,14:06:13,CBE002,2,518.6
R1_D0_046,14:07:49,14:08:24,CBE003,3,1025.8
R1_D0_046,14:10:23,14:10:58,CBE004,4,1652.4
R1_D0_046,14:12:49,14:13:24,CBE005,5,2237.3
R1_D0_046,14:15:08,14:15:43,CBE006,6,2786.8
R1_D0_046,14:17:12,14:17:12,CBE007,7,3254.2
R1_D1_046,14:18:30,14:18:30,CBE007,1,0.0
R1_D1_046,14:19:59,14:20:34,CBE006,2,467.4
R1_D1_046,14:22:18,14:22:53,CBE005,3,1016.9
R1_D1_046,14:24:44,14:25:19,CBE004,4,1601.8
R1_D1_046,14:27:18,14:27:53,CBE003,5,2228.4
R1_D1_046,14:29:29,14:30:04,CBE002,6,2735.6
R1_D1_046,14:31:42,14:31:42,CBE001,7,3254.2
R1_D0_047,14:19:00,14:19:00,CBE001,1,0.0
R1_D0_047,14:20:38,14:21:13,CBE002,2,518.6
R1_D0_047,14:22:49,14:23:24,CBE003,3,1025.8
R1_D0_047,14:25:23,14:25:58,CBE004,4,1652.4
R1_D0_047,14:27:49,14:28:24,CBE005,5,2237.3
R1_D0_047,14:30:08,14:30:43,CBE006,6,2786.8
R1_D0_047,14:32:12,14:32:12,CBE007,7,3254.2
R1_D1_047,14:33:30,14:33:30,CBE007,1,0.0
R1_D1_047,14:34:59,14:35:34,CBE006,2,467.4
R1_D1_047,14:37:18,14:37:53,CBE005,3,1016.9
R1_D1_047,14:39:44,14:40:19,CBE004,4,1601.8
R1_D1_047,14:42:18,14:42:53,CBE003,5,2228.4
R1_D1_047,14:44:29,14:45:04,CBE002,6,2735.6
R1_D1_047,14:46:42,14:46:42,CBE001,7,3254.2
R1_D0_048,14:34:00,14:34:00,CBE001,1,0.0
R1_D0_048,14:35:38,14:36:13,CBE002,2,518.6
R1_D0_048,14:37:49,14:38:24,CBE003,3,1025.8
R1_D0_048,14:40:23,14:40:58,CBE004,4,1652.4
R1_D0_048,14:42:49,14:43:24,CBE005,5,2237.3
R1_D0_048,14:45:08,14:45:43,CBE006,6,2786.8
R1_D0_048,14:47:12,14:47:12,CBE007,7,3254.2
R1_D1_048,14:48:30,14:48:30,CBE007,1,0.0
R1_D1_048,14:49:59,14:50:34,CBE006,2,467.4
R1_D1_048,14:52:18,14:52:53,CBE005,3,1016.9
R1_D1_048,14:54:44,14:55:19,CBE004,4,1601.8
R1_D1_048,14:57:18,14:57:53,CBE003,5,2228.4
R1_D1_048,14:59:29,15:00:04,CBE002,6,2735.6
R1_D1_048,15:01:42,15:01:42,CBE001,7,3254.2
R1_D0_049,14:49:00,14:49:00,CBE001,1,0.0
R1_D0_049,14:50:38,14:51:13,CBE002,2,518.6
R1_D0_049,14:52:49,14:53:24,CBE003,3,1025.8
R1_D0_049,14:55:23,14:55:58,CBE004,4,1652.4
R1_D0_049,14:57:49,14:58:24,CBE005,5,2237.3
R1_D0_049,15:00:08,15:00:43,CBE006,6,2786.8
R1_D0_049,15:02:12,15:02:12,CBE007,7,3254.2
R1_D1_049,15:03:30,15:03:30,CBE007,1,0.0
R1_D1_049,15:04:59,15:05:34,CBE006,2,467.4
R1_D1_049,15:07:18,15:07:53,CBE005,3,1016.9
R1_D1_049,15:09:44,15:10:19,CBE004,4,1601.8
R1_D1_049,15:12:18,15:12:53,CBE003,5,2228.4
R1_D1_049,15:14:29,15:15:04,CBE002,6,2735.6
R1_D1_049,15:16:42,15:16:42,CBE001,7,3254.2
R1_D0_050,15:04:00,15:04:00,CBE001,1,0.0
R1_D0_050,15:05:38,15:06:13,CBE002,2,518.6
R1_D0_050,15:07:49,15:08:24,CBE003,3,1025.8
R1_D0_050,15:10:23,15:10:58,CBE004,4,1652.4
R1_D0_050,15:12:49,15:13:24,CBE005,5,2237.3
R1_D0_050,15:15:08,15:15:43,CBE006,6,2786.8
R1_D0_050,15:17:12,15:17:12,CBE007,7,3254.2
R1_D1_050,15:18:30,15:18:30,CBE007,1,0.0
R1_D1_050,15:19:59,15:20:34,CBE006,2,467.4
R1_D1_050,15:22:18,15:22:53,CBE005,3,1016.9
R1_D1_050,15:24:44,15:25:19,CBE004,4,1601.8
R1_D1_050,15:27:18,15:27:53,CBE003,5,2228.4
R1_D1_050,15:29:29,15:30:04,CBE002,6,2735.6
R1_D1_050,15:31:42,15:31:42,CBE001,7,3254.2
R1_D0_051,15:19:00,15:19:00,CBE001,1,0.0
R1_D0_051,15:20:38,15:21:13,CBE002,2,518.6
R1_D0_051,15:22:49,15:23:24,CBE003,3,1025.8
R1_D0_051,15:25:23,15:25:58,CBE004,4,1652.4
R1_D0_051,15:27:49,15:28:24,CBE005,5,2237.3
R1_D0_051,15:30:08,15:30:43,CBE006,6,2786.8
R1_D0_051,15:32:12,15:32:12,CBE007,7,3254.2
R1_D1_051,15:33:30,15:33:30,CBE007,1,0.0
R1_D1_051,15:34:59,15:35:34,CBE006,2,467.4
R1_D1_051,15:37:18,15:37:53,CBE005,3,1016.9
R1_D1_051,15:39:44,15:40:19,CBE004,4,1601.8
R1_D1_051,15:42:18,15:42:53,CBE003,5,2228.4
R1_D1_051,15:44:29,15:45:04,CBE002,6,2735.6
R1_D1_051,15:46:42,15:46:42,CBE001,7,3254.2
R1_D0_052,15:34:00,15:34:00,CBE001,1,0.0
R1_D0_052,15:35:38,15:36:13,CBE002,2,518.6
R1_D0_052,15:37:49,15:38:24,CBE003,3,1025.8
R1_D0_052,15:40:23,15:40:58,CBE004,4,1652.4
R1_D0_052,15:42:49,15:43:24,CBE005,5,2237.3
R1_D0_052,15:45:08,15:45:43,CBE006,6,2786.8
R1_D0_052,15:47:12,15:47:12,CBE007,7,3254.2
R1_D1_052,15:48:30,15:48:30,CBE007,1,0.0
R1_D1_052,15:49:59,15:50:34,CBE006,2,467.4
R1_D1_052,15:52:18,15:52:53,CBE005,3,1016.9
R1_D1_052,15:54:44,15:55:19,CBE004,4,1601.8
R1_D1_052,15:57:18,15:57:53,CBE003,5,2228.4
R1_D1_052,15:59:29,16:00:04,CBE002,6,2735.6
R1_D1_052,16:01:42,16:01:42,CBE001,7,3254.2
R1_D0_053,15:49:00,15:49:00,CBE001,1,0.0
R1_D0_053,15:50:38,15:51:13,CBE002,2,518.6
R1_D0_053,15:52:49,15:53:24,CBE003,3,1025.8
R1_D0_053,15:55:23,15:55:58,CBE004,4,1652.4
R1_D0_053,15:57:49,15:58:24,CBE005,5,2237.3
R1_D0_053,16:00:08,16:00:43,CBE006,6,2786.8
R1_D0_053,16:02:12,16:02:12,CBE007,7,3254.2
R1_D1_053,16:03:30,16:03:30,CBE007,1,0.0
R1_D1_053,16:04:59,16:05:34,CBE006,2,467.4
R1_D1_053,16:07:18,16:07:53,CBE005,3,1016.9
R1_D1_053,16:09:44,16:10:19,CBE004,4,1601.8
R1_D1_053,16:12:18,16:12:53,CBE003,5,2228.4
R1_D1_053,16:14:29,16:15:04,CBE002,6,2735.6
R1_D1_053,16:16:42,16:16:42,CBE001,7,3254.2
R1_D0_054,16:04:00,16:04:00,CBE001,1,0.0
R1_D0_054,16:05:38,16:06:13,CBE002,2,518.6
R1_D0_054,16:07:49,16:08:24,CBE003,3,1025.8
R1_D0_054,16:10:23,16:10:58,CBE004,4,1652.4
R1_D0_054,16:12:49,16:13:24,CBE005,5,2237.3
R1_D0_054,16:15:08,16:15:43,CBE006,6,2786.8
R1_D0_054,16:17:12,16:17:12,CBE007,7,3254.2
R1_D1_054,16:18:30,16:18:30,CBE007,1,0.0
R1_D1_054,16:19:59,16:20:34,CBE006,2,467.4
R1_D1_054,16:22:18,16:22:53,CBE005,3,1016.9
R1_D1_054,16:24:44,16:25:19,CBE004,4,1601.8
R1_D1_054,16:27:18,16:27:53,CBE003,5,2228.4
R1_D1_054,16:29:29,16:30:04,CBE002,6,2735.6
R1_D1_054,16:31:42,16:31:42,CBE001,7,3254.2
R1_D0_055,16:19:00,16:19:00,CBE001,1,0.0
R1_D0_055,16:20:38,16:21:13,CBE002,2,518.6
R1_D0_055,16:22:49,16:23:24,CBE003,3,1025.8
R1_D0_055,16:25:23,16:25:58,CBE004,4,1652.4
R1_D0_055,16:27:49,16:28:24,CBE005,5,2237.3
R1_D0_055,16:30:08,16:30:43,CBE006,6,2786.8
R1_D0_055,16:32:12,16:32:12,CBE007,7,3254.2
R1_D1_055,16:33:30,16:33:30,CBE007,1,0.0
R1_D1_055,16:34:59,16:35:34,CBE006,2,467.4
R1_D1_055,16:37:18,16:37:53,CBE005,3,1016.9
R1_D1_055,16:39:44,16:40:19,CBE004,4,1601.8
R1_D1_055,16:42:18,16:42:53,CBE003,5,2228.4
R1_D1_055,16:44:29,16:45:04,CBE002,6,2735.6
R1_D1_055,16:46:42,16:46:42,CBE001,7,3254.2
R1_D0_056,16:34:00,16:34:00,CBE001,1,0.0
R1_D0_056,16:35:38,16:36:13,CBE002,2,518.6
R1_D0_056,16:37:49,16:38:24,CBE003,3,1025.8
R1_D0_056,16:40:23,16:40:58,CBE004,4,1652.4
R1_D0_056,16:42:49,16:43:24,CBE005,5,2237.3
R1_D0_056,16:45:08,16:45:43,CBE006,6,2786.8
R1_D0_056,16:47:12,16:47:12,CBE007,7,3254.2
R1_D1_056,16:48:30,16:48:30,CBE007,1,0.0
R1_D1_056,16:49:59,16:50:34,CBE006,2,467.4
R1_D1_056,16:52:18,16:52:53,CBE005,3,1016.9
R1_D1_056,16:54:44,16:55:19,CBE004,4,1601.8
R1_D1_056,16:57:18,16:57:53,CBE003,5,2228.4
R1_D1_056,16:59:29,17:00:04,CBE002,6,2735.6
R1_D1_056,17:01:42,17:01:42,CBE001,7,3254.2
R1_D0_057,16:49:00,16:49:00,CBE001,1,0.0
R1_D0_057,16:50:38,16:51:13,CBE002,2,518.6
R1_D0_057,16:52:49,16:53:24,CBE003,3,1025.8
R1_D0_057,16:55:23,16:55:58,CBE004,4,1652.4
R1_D0_057,16:57:49,16:58:24,CBE005,5,2237.3
R1_D0_057,17:00:08,17:00:43,CBE006,6,2786.8
R1_D0_057,17:02:12,17:02:12,CBE007,7,3254.2
R1_D1_057,17:03:30,17:03:30,CBE007,1,0.0
R1_D1_057,17:04:59,17:05:34,CBE006,2,467.4
R1_D1_057,17:07:18,17:07:53,CBE005,3,1016.9
R1_D1_057,17:09:44,17:10:19,CBE004,4,1601.8
R1_D1_057,17:12:18,17:12:53,CBE003,5,2228.4
R1_D1_057,17:14:29,17:15:04,CBE002,6,2735.6
R1_D1_057,17:16:42,17:16:42,CBE001,7,3254.2
R1_D0_058,17:04:00,17:04:00,CBE001,1,0.0
R1_D0_058,17:05:38,17:06:13,CBE002,2,518.6
R1_D0_058,17:07:49,17:08:24,CBE003,3,1025.8
R1_D0_058,17:10:23,17:10:58,CBE004,4,1652.4
R1_D0_058,17:12:49,17:13:24,CBE005,5,2237.3
R1_D0_058,17:15:08,17:15:43,CBE006,6,2786.8
R1_D0_058,17:17:12,17:17:12,CBE007,7,3254.2
R1_D1_058,17:11:30,17:11:30,CBE007,1,0.0
R1_D1_058,17:12:59,17:13:34,CBE006,2,467.4
R1_D1_058,17:15:18,17:15:53,CBE005,3,1016.9
R1_D1_058,17:17:44,17:18:19,CBE004,4,1601.8
R1_D1_058,17:20:18,17:20:53,CBE003,5,2228.4
R1_D1_058,17:22:29,17:23:04,CBE002,6,2735.6
R1_D1_058,17:24:42,17:24:42,CBE001,7,3254.2
R1_D0_059,17:12:00,17:12:00,CBE001,1,0.0
R1_D0_059,17:13:38,17:14:13,CBE002,2,518.6
R1_D0_059,17:15:49,17:16:24,CBE003,3,1025.8
R1_D0_059,17:18:23,17:18:58,CBE004,4,1652.4
R1_D0_059,17:20:49,17:21:24,CBE005,5,2237.3
R1_D0_059,17:23:08,17:23:43,CBE006,6,2786.8
R1_D0_059,17:25:12,17:25:12,CBE007,7,3254.2
R1_D1_059,17:19:30,17:19:30,CBE007,1,0.0
R1_D1_059,17:20:59,17:21:34,CBE006,2,467.4
R1_D1_059,17:23:18,17:23:53,CBE005,3,1016.9
R1_D1_059,17:25:44,17:26:19,CBE004,4,1601.8
R1_D1_059,17:28:18,17:28:53,CBE003,5,2228.4
R1_D1_059,17:30:29,17:31:04,CBE002,6,2735.6
R1_D1_059,17:32:42,17:32:42,CBE001,7,3254.2
R1_D0_060,17:20:00,17:20:00,CBE001,1,0.0
R1_D0_060,17:21:38,17:22:13,CBE002,2,518.6
R1_D0_060,17:23:49,17:24:24,CBE003,3,1025.8
R1_D0_060,17:26:23,17:26:58,CBE004,4,1652.4
R1_D0_060,17:28:49,17:29:24,CBE005,5,2237.3
R1_D0_060,17:31:08,17:31:43,CBE006,6,2786.8
R1_D0_060,17:33:12,17:33:12,CBE007,7,3254.2
R1_D1_060,17:27:30,17:27:30,CBE007,1,0.0
R1_D1_060,17:28:59,17:29:34,CBE006,2,467.4
R1_D1_060,17:31:18,17:31:53,CBE005,3,1016.9
R1_D1_060,17:33:44,17:34:19,CBE004,4,1601.8
R1_D1_060,17:36:18,17:36:53,CBE003,5,2228.4
R1_D1_060,17:38:29,17:39:04,CBE002,6,2735.6
R1_D1_060,17:40:42,17:40:42,CBE001,7,3254.2
R1_D0_061,17:28:00,17:28:00,CBE001,1,0.0
R1_D0_061,17:29:38,17:30:13,CBE002,2,518.6
R1_D0_061,17:31:49,17:32:24,CBE003,3,1025.8
R1_D0_061,17:34:23,17:34:58,CBE004,4,1652.4
R1_D0_061,17:36:49,17:37:24,CBE005,5,2237.3
R1_D0_061,17:39:08,17:39:43,CBE006,6,2786.8
R1_D0_061,17:41:12,17:41:12,CBE007,7,3254.2
R1_D1_061,17:35:30,17:35:30,CBE007,1,0.0
R1_D1_061,17:36:59,17:37:34,CBE006,2,467.4
R1_D1_061,17:39:18,17:39:53,CBE005,3,1016.9
R1_D1_061,17:41:44,17:42:19,CBE004,4,1601.8
R1_D1_061,17:44:18,17:44:53,CBE003,5,2228.4
R1_D1_061,17:46:29,17:47:04,CBE002,6,2735.6
R1_D1_061,17:48:42,17:48:42,CBE001,7,3254.2
R1_D0_062,17:36:00,17:36:00,CBE001,1,0.0
R1_D0_062,17:37:38,17:38:13,CBE002,2,518.6
R1_D0_062,17:39:49,17:40:24,CBE003,3,1025.8
R1_D0_062,17:42:23,17:42:58,CBE004,4,1652.4
R1_D0_062,17:44:49,17:45:24,CBE005,5,2237.3
R1_D0_062,17:47:08,17:47:43,CBE006,6,2786.8
R1_D0_062,17:49:12,17:49:12,CBE007,7,3254.2
R1_D1_062,17:43:30,17:43:30,CBE007,1,0.0
R1_D1_062,17:44:59,17:45:34,CBE006,2,467.4
R1_D1_062,17:47:18,17:47:53,CBE005,3,1016.9
R1_D1_062,17:49:44,17:50:19,CBE004,4,1601.8
R1_D1_062,17:52:18,17:52:53,CBE003,5,2228.4
R1_D1_062,17:54:29,17:55:04,CBE002,6,2735.6
R1_D1_062,17:56:42,17:56:42,CBE001,7,3254.2
R1_D0_063,17:44:00,17:44:00,CBE001,1,0.0
R1_D0_063,17:45:38,17:46:13,CBE002,2,518.6
R1_D0_063,17:47:49,17:48:24,CBE003,3,1025.8
R1_D0_063,17:50:23,17:50:58,CBE004,4,1652.4
R1_D0_063,17:52:49,17:53:24,CBE005,5,2237.3
R1_D0_063,17:55:08,17:55:43,CBE006,6,2786.8
R1_D0_063,17:57:12,17:57:12,CBE007,7,3254.2
R1_D1_063,17:51:30,17:51:30,CBE007,1,0.0
R1_D1_063,17:52:59,17:53:34,CBE006,2,467.4
R1_D1_063,17:55:18,17:55:53,CBE005,3,1016.9
R1_D1_063,17:57:44,17:58:19,CBE004,4,1601.8
